QID,Title,Sub Category,Category,CVE ID,Vendor Reference,CVSS Base,CVSS3.1 Base,Bugtraq ID,Modified,Published,Remediation type,concat
960344,Rocky Linux Security Update for .NET (RLSA-2022:6911),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2022-41032,RLSA-2022:6911,"5,4","7,8",,02/17/2023 at 07:02:34 PM (GMT+0100),02/17/2023 at 01:38:52 PM (GMT+0100),Security Patch Installation,"""960344"": ""Security Patch Installation"","
960345,Rocky Linux Security Update for libvncserver (RLSA-2021:1811),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2019-20839,CVE-2020-14397,CVE-2020-14405,CVE-2018-21247,CVE-2020-25708",RLSA-2021:1811,5,"7,5",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:52 PM (GMT+0100),Security Patch Installation,"""960345"": ""Security Patch Installation"","
960346,Rocky Linux Security Update for openjpeg2 (RLSA-2021:4251),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2021-3575,CVE-2018-5727,CVE-2018-5785,CVE-2020-27814,CVE-2020-15389,CVE-2020-27845,CVE-2020-27823,CVE-2018-20847,CVE-2020-27842,CVE-2018-20845,CVE-2020-27824,CVE-2019-12973,CVE-2020-27843,CVE-2021-29338",RLSA-2021:4251,"6,8","8,8",,02/17/2023 at 01:38:52 PM (GMT+0100),02/17/2023 at 01:38:52 PM (GMT+0100),Security Patch Installation,"""960346"": ""Security Patch Installation"","
960347,Rocky Linux Security Update for python38:3.8 (RLSA-2020:4641),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2020-14422,CVE-2019-20907,CVE-2019-20477,CVE-2020-8492,CVE-2020-1747",RLSA-2020:4641,10,"9,8",,02/17/2023 at 07:05:58 PM (GMT+0100),02/17/2023 at 01:38:52 PM (GMT+0100),Security Patch Installation,"""960347"": ""Security Patch Installation"","
960348,Rocky Linux Security Update for squid:4 (RLSA-2020:3623),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2020-15810,CVE-2020-15811",RLSA-2020:3623,4,"6,5",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:52 PM (GMT+0100),Security Patch Installation,"""960348"": ""Security Patch Installation"","
960349,Rocky Linux Security Update for container-tools:rhel8 (RLSA-2021:1796),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2021-20199,CVE-2020-29652",RLSA-2021:1796,"4,3","7,5",,02/17/2023 at 01:38:52 PM (GMT+0100),02/17/2023 at 01:38:52 PM (GMT+0100),Security Patch Installation,"""960349"": ""Security Patch Installation"","
960350,Rocky Linux Security Update for postgresql:10 (RLSA-2022:1830),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-23214,RLSA-2022:1830,"5,1","8,1",,02/17/2023 at 01:38:52 PM (GMT+0100),02/17/2023 at 01:38:52 PM (GMT+0100),Security Patch Installation,"""960350"": ""Security Patch Installation"","
960351,Rocky Linux Security Update for bind9.16 (RLSA-2022:6781),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2022-38178,CVE-2022-38177,CVE-2022-3080",RLSA-2022:6781,"5,4","7,5",,02/17/2023 at 07:02:28 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960351"": ""Security Patch Installation"","
960352,Rocky Linux Security Update for mailman:2.1 (RLSA-2021:4826),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2021-42096,CVE-2021-42097",RLSA-2021:4826,"8,5",8,,02/17/2023 at 07:05:57 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960352"": ""Security Patch Installation"","
960353,Rocky Linux Security Update for mariadb:10.5 (RLSA-2022:1557),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2021-35604,CVE-2021-46662,CVE-2021-46658,CVE-2021-2154,CVE-2022-31621,CVE-2021-46666,CVE-2021-46667,CVE-2022-21451,CVE-2022-27385,CVE-2021-2389,CVE-2021-2372,CVE-2021-46657,CVE-2021-2166,CVE-2022-31624",RLSA-2022:1557,"5,5","7,5",,02/17/2023 at 07:04:25 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960353"": ""Security Patch Installation"","
960354,Rocky Linux Security Update for nodejs:12 (RLSA-2020:2852),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2020-11080,RLSA-2020:2852,5,"7,5",,02/17/2023 at 07:04:25 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960354"": ""Security Patch Installation"","
960355,Rocky Linux Security Update for php:7.4 (RLSA-2022:6542),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2020-28948,CVE-2020-28949,CVE-2020-36193",RLSA-2022:6542,"6,8","7,8",,02/17/2023 at 07:06:13 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960355"": ""Security Patch Installation"","
960356,Rocky Linux Security Update for container-tools:2.0 (RLSA-2021:4221),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-3602,RLSA-2021:4221,"1,9","5,5",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960356"": ""Security Patch Installation"","
960357,Rocky Linux Security Update for evolution (RLSA-2020:4649),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2020-14928,RLSA-2020:4649,"4,3","5,9",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960357"": ""Security Patch Installation"","
960358,Rocky Linux Security Update for expat (RLSA-2022:6878),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2022-40674,RLSA-2022:6878,"5,4","8,1",,02/17/2023 at 07:02:28 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960358"": ""Security Patch Installation"","
960359,Rocky Linux Security Update for sqlite (RLSA-2021:4396),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2020-13435,CVE-2019-5827,CVE-2019-13751,CVE-2019-19603,CVE-2019-13750",RLSA-2021:4396,"6,8","8,8",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960359"": ""Security Patch Installation"","
960360,Rocky Linux Security Update for firefox (RLSA-2022:6175),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2022-38473,CVE-2022-38478,CVE-2022-38476,CVE-2022-38477,CVE-2022-38472",RLSA-2022:6175,"5,4","8,8",,02/17/2023 at 07:02:28 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960360"": ""Security Patch Installation"","
960361,Rocky Linux Security Update for rsync (RLSA-2022:2201),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2018-25032,RLSA-2022:2201,5,"7,5",,02/17/2023 at 07:04:25 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960361"": ""Security Patch Installation"","
960362,Rocky Linux Security Update for .NET (RLSA-2022:6912),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2022-41032,RLSA-2022:6912,"5,4","7,8",,02/17/2023 at 07:02:28 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960362"": ""Security Patch Installation"","
960363,Rocky Linux Security Update for python-lxml (RLSA-2022:1932),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-43818,RLSA-2022:1932,"6,8","7,1",,02/18/2023 at 11:04:09 AM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960363"": ""Security Patch Installation"","
960364,Rocky Linux Security Update for ghostscript (RLSA-2021:1852),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2020-16296,CVE-2020-16299,CVE-2020-16310,CVE-2020-16293,CVE-2020-16300,CVE-2020-16305,CVE-2020-16294,CVE-2020-16297,CVE-2020-16309,CVE-2020-16302,CVE-2020-16288,CVE-2020-16306,CVE-2020-16307,CVE-2020-16301,CVE-2020-16287,CVE-2020-16298,CVE-2020-16289,CVE-2020-17538,CVE-2020-16291,CVE-2020-16290,CVE-2020-16308,CVE-2020-14373,CVE-2020-16304,CVE-2020-16295,CVE-2020-16303,CVE-2020-16292",RLSA-2021:1852,"6,8","7,8",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960364"": ""Security Patch Installation"","
960365,Rocky Linux Security Update for python27:2.7 (RLSA-2020:4654),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2019-20907,CVE-2019-20916",RLSA-2020:4654,5,"7,5",,02/17/2023 at 07:04:25 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960365"": ""Security Patch Installation"","
960366,Rocky Linux Security Update for kernel (RLSA-2022:6460),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2022-21123,CVE-2022-21125,CVE-2022-21166",RLSA-2022:6460,"2,1","5,5",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960366"": ""Security Patch Installation"","
960367,Rocky Linux Security Update for cpio (RLSA-2022:1991),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-38185,RLSA-2022:1991,"6,8","7,8",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960367"": ""Security Patch Installation"","
960368,Rocky Linux Security Update for sane-backends (RLSA-2021:1744),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2020-12867,RLSA-2021:1744,"2,1","5,5",,02/17/2023 at 07:04:25 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960368"": ""Security Patch Installation"","
960370,Rocky Linux Security Update for qt5-qtbase (RLSA-2022:1796),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-38593,RLSA-2022:1796,5,"7,5",,02/17/2023 at 07:04:25 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960370"": ""Security Patch Installation"","
960371,Rocky Linux Security Update for mod_auth_openidc:2.3 (RLSA-2020:3032),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2019-14857,CVE-2019-20479",RLSA-2020:3032,"5,8","6,1",,02/18/2023 at 11:04:09 AM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960371"": ""Security Patch Installation"","
960372,Rocky Linux Security Update for mutt (RLSA-2021:4181),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2020-28896,CVE-2021-3181",RLSA-2021:4181,"2,6","6,5",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960372"": ""Security Patch Installation"","
960373,Rocky Linux Security Update for mailman:2.1 (RLSA-2021:4916),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-44227,RLSA-2021:4916,"6,8","8,8",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960373"": ""Security Patch Installation"","
960374,Rocky Linux Security Update for libwmf (RLSA-2019:2722),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2019-6978,RLSA-2019:2722,"7,5","9,8",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960374"": ""Security Patch Installation"","
960375,Rocky Linux Security Update for libcroco (RLSA-2020:3654),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2020-12825,RLSA-2020:3654,"5,8","7,1",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960375"": ""Security Patch Installation"","
960376,Rocky Linux Security Update for exiv2 (RLSA-2022:1842),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2020-18898,RLSA-2022:1842,"4,3","6,5",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960376"": ""Security Patch Installation"","
960377,Rocky Linux Security Update for firefox (RLSA-2022:5777),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2022-36318,CVE-2022-36319,CVE-2022-2505",RLSA-2022:5777,"5,4","8,8",,02/17/2023 at 07:02:34 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960377"": ""Security Patch Installation"","
960378,Rocky Linux Security Update for gnome-software and fwupd (RLSA-2020:4436),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2020-10759,RLSA-2020:4436,"3,3",6,,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960378"": ""Security Patch Installation"","
960379,Rocky Linux Security Update for pki-core:10.6 and pki-deps:10.6 (RLSA-2021:1775),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2020-1695,RLSA-2021:1775,5,"7,5",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960379"": ""Security Patch Installation"","
960381,Rocky Linux Security Update for gfbgraph (RLSA-2022:1801),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-39358,RLSA-2022:1801,"4,3","5,9",,02/17/2023 at 01:38:53 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960381"": ""Security Patch Installation"","
960382,Rocky Linux Security Update for open-vm-tools (RLSA-2022:6357),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2022-31676,RLSA-2022:6357,"5,4","7,8",,02/17/2023 at 07:02:34 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960382"": ""Security Patch Installation"","
960383,Rocky Linux Security Update for mariadb:10.5 (RLSA-2022:5826),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2022-27386,CVE-2022-24051,CVE-2022-27455,CVE-2022-27380,CVE-2022-27376,CVE-2022-27449,CVE-2022-27379,CVE-2022-27387,CVE-2021-46664,CVE-2022-27452,CVE-2022-27377,CVE-2021-46661,CVE-2021-46665,CVE-2021-46669,CVE-2022-24050,CVE-2022-31622,CVE-2022-24048,CVE-2022-27446,CVE-2022-24052,CVE-2022-27444,CVE-2021-46668,CVE-2022-27451,CVE-2022-27448,CVE-2022-31623,CVE-2022-27456,CVE-2022-27382,CVE-2022-27447,CVE-2021-46663,CVE-2022-27445,CVE-2022-27384,CVE-2022-27381,CVE-2021-46659,CVE-2022-27458,CVE-2022-27383,CVE-2022-27378,CVE-2022-27457",RLSA-2022:5826,"4,6","7,8",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960383"": ""Security Patch Installation"","
960384,Rocky Linux Security Update for flatpak-builder (RLSA-2022:7458),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2022-21682,RLSA-2022:7458,4,"6,5",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960384"": ""Security Patch Installation"","
960385,Rocky Linux Security Update for python38:3.8 (RLSA-2021:1879),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2020-27783,CVE-2020-26116,CVE-2021-3177",RLSA-2021:1879,"7,5","9,8",,02/18/2023 at 11:04:23 AM (GMT+0100),02/17/2023 at 01:38:53 PM (GMT+0100),Security Patch Installation,"""960385"": ""Security Patch Installation"","
960386,Rocky Linux Security Update for nodejs:10 (RLSA-2019:2925),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2019-9513,CVE-2019-9511,CVE-2019-9516",RLSA-2019:2925,"7,8","7,5",,02/17/2023 at 07:05:58 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960386"": ""Security Patch Installation"","
960387,Rocky Linux Security Update for GNOME (RLSA-2020:1766),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2019-12447,CVE-2018-20337,CVE-2019-12448,CVE-2019-12449,CVE-2019-3825",RLSA-2020:1766,"6,9","8,8",,02/17/2023 at 07:05:58 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960387"": ""Security Patch Installation"","
960388,Rocky Linux Security Update for thunderbird (RLSA-2022:6708),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2022-40960,CVE-2022-3034,CVE-2022-40956,CVE-2022-3032,CVE-2022-40957,CVE-2022-40958,CVE-2022-40959,CVE-2022-40962,CVE-2022-3033,CVE-2022-36059",RLSA-2022:6708,"5,4","8,8",,02/18/2023 at 11:04:09 AM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960388"": ""Security Patch Installation"","
960389,Rocky Linux Security Update for libexif (RLSA-2020:5393),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2020-0452,RLSA-2020:5393,"7,5","9,8",,02/17/2023 at 07:04:25 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960389"": ""Security Patch Installation"","
960390,Rocky Linux Security Update for pcre2 (RLSA-2020:4539),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2019-20454,RLSA-2020:4539,5,"7,5",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960390"": ""Security Patch Installation"","
960391,Rocky Linux Security Update for grafana (RLSA-2022:1781),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-43813,RLSA-2022:1781,4,"4,3",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960391"": ""Security Patch Installation"","
960392,Rocky Linux Security Update for python36:3.6 (RLSA-2021:4150),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2021-20270,CVE-2021-27291",RLSA-2021:4150,5,"7,5",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960392"": ""Security Patch Installation"","
960393,Rocky Linux Security Update for gdisk (RLSA-2022:7700),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2021-0308,CVE-2020-0256",RLSA-2022:7700,"7,2","6,8",,02/17/2023 at 07:05:58 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960393"": ""Security Patch Installation"","
960394,Rocky Linux Security Update for go-toolset:rhel8 (RLSA-2022:1819),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2021-38297,CVE-2022-23806,CVE-2022-23773,CVE-2021-41772,CVE-2021-41771,CVE-2021-39293,CVE-2022-23772",RLSA-2022:1819,"7,5","9,8",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960394"": ""Security Patch Installation"","
960395,Rocky Linux Security Update for dnsmasq (RLSA-2022:7633),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2022-0934,RLSA-2022:7633,"5,4","7,5",,02/17/2023 at 07:02:35 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960395"": ""Security Patch Installation"","
960396,Rocky Linux Security Update for httpd:2.4 (RLSA-2021:1809),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2018-17199,CVE-2020-11993,CVE-2020-11984",RLSA-2021:1809,"7,5","9,8",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960396"": ""Security Patch Installation"","
960397,Rocky Linux Security Update for kernel (RLSA-2022:7110),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2022-29901,CVE-2022-29900,CVE-2022-2588,CVE-2022-23816,CVE-2022-0494,CVE-2022-23825,CVE-2022-1353",RLSA-2022:7110,"4,9","7,1",,02/18/2023 at 11:04:23 AM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960397"": ""Security Patch Installation"","
960398,Rocky Linux Security Update for openblas (RLSA-2022:7639),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-4048,RLSA-2022:7639,"6,4","9,1",,02/17/2023 at 07:04:29 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960398"": ""Security Patch Installation"","
960399,Rocky Linux Security Update for p11-kit (RLSA-2021:1609),"Unix Authenticated Discovery, Patch Available",Rocky Linux,"CVE-2020-29362,CVE-2020-29361,CVE-2020-29363",RLSA-2021:1609,5,"7,5",,02/17/2023 at 07:04:30 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960399"": ""Security Patch Installation"","
960400,Rocky Linux Security Update for nodejs:10 (RLSA-2020:1317),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2020-10531,RLSA-2020:1317,"6,8","8,8",,02/17/2023 at 01:38:54 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960400"": ""Security Patch Installation"","
960401,Rocky Linux Security Update for libgcrypt (RLSA-2022:5311),"Unix Authenticated Discovery, Patch Available",Rocky Linux,CVE-2021-40528,RLSA-2022:5311,"2,6","5,9",,02/17/2023 at 01:38:54 PM (GMT+0100),02/17/2023 at 01:38:54 PM (GMT+0100),Security Patch Installation,"""960401"": ""Security Patch Installation"","
